CustomerKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,CustomerCity
19984,Sara,Morris,Sara Morris,F,2022-04-26,El Cajon
19985,Tamara,Ma,Tamara Ma,F,2022-04-08,Bremerton
19986,Jamie,Huang,Jamie Huang,F,2022-04-02,Colma
19987,Taylor,Moore,Taylor Moore,F,2020-07-06,Newton
19988,Jordan,Long,Jordan Long,M,2020-08-06,Sooke
19989,Ethan,Thompson,Ethan Thompson,M,2020-08-22,Vancouver
19990,Peter,Rai,Peter Rai,M,2022-11-11,Burbank
19991,Jacob,Thomas,Jacob Thomas,M,2022-11-15,Chula Vista
19992,Stephanie,Hill,Stephanie Hill,F,2022-11-22,Newport Beach
19993,Nathan,Russell,Nathan Russell,M,2022-04-06,Kirkland
19994,Madeline,King,Madeline King,F,2022-11-01,Novato
19995,Jordyn,Gonzales,Jordyn Gonzales,F,2022-11-21,Redwood City
19996,Grant,She,Grant She,M,2022-09-17,Burien
19997,Beth,Gill,Beth Gill,F,2020-08-12,Cliffside
19998,Laura,Liu,Laura Liu,F,2022-04-04,Colma
19999,Danielle,Brooks,Danielle Brooks,F,2022-04-01,La Jolla
20000,Elijah,Diaz,Elijah Diaz,M,2020-09-19,Haney
20001,Jordan,Hill,Jordan Hill,F,2022-04-24,Marysville
20002,Elizabeth,White,Elizabeth White,F,2022-12-09,Berkeley
20003,Dalton,Gonzalez,Dalton Gonzalez,M,2022-12-15,Beverly Hills
20004,Kaitlin,Perez,Kaitlin Perez,F,2022-12-10,Concord
20005,Kevin,Zhang,Kevin Zhang,M,2022-05-16,Downey
20006,Grace,Morris,Grace Morris,F,2022-05-29,Woodburn
20007,Ashley,Alexander,Ashley Alexander,F,2020-10-09,Westminster
20008,Jack,Foster,Jack Foster,M,2022-10-17,National City
20009,Noah,Walker,Noah Walker,M,2022-05-07,West Covina
20010,Jackson,Carter,Jackson Carter,M,2022-09-23,San Diego
20011,Eduardo,Sanders,Eduardo Sanders,M,2022-12-23,Lake Oswego
20012,Jessica,Robinson,Jessica Robinson,F,2022-12-08,Bellflower
20013,Jocelyn,Hughes,Jocelyn Hughes,F,2022-12-23,Corvallis
20014,Anne,Blanco,Anne Blanco,F,2022-03-28,Chula Vista
20015,Jenna,King,Jenna King,F,2022-12-15,Lakewood
20016,Katherine,Kelly,Katherine Kelly,F,2022-08-11,W. Linn
20017,Anna,Sanders,Anna Sanders,F,2022-12-25,Fremont
20018,Lauren,Gray,Lauren Gray,F,2022-06-15,Renton
20019,Brittany,Diaz,Brittany Diaz,F,2022-09-04,Lynnwood
20020,Jacqueline,Foster,Jacqueline Foster,F,2022-10-04,Los Angeles
20021,Alexander,Jones,Alexander Jones,M,2022-12-19,Haney
20022,Arthur,Perry,Arthur Perry,F,2022-10-07,Colma
20023,Edward,Hughes,Edward Hughes,M,2020-11-11,Vancouver
20024,Fernando,Miller,Fernando Miller,M,2022-04-30,Lemon Grove
20025,Bryce,Bell,Bryce Bell,M,2022-11-10,Everett
20026,Jasmine,Richardson,Jasmine Richardson,F,2022-05-20,Yakima
20027,Danielle,Murphy,Danielle Murphy,F,2022-11-02,Glendale
20028,Angela,Flores,Angela Flores,F,2022-05-28,Redwood City
20029,Jan,Evans,Jan Evans,F,2022-05-04,Los Angeles
20030,Alexander,Harris,Alexander Harris,M,2022-05-14,Burlingame
20031,Devin,James,Devin James,M,2022-05-11,Burlingame
20032,Marcus,Walker,Marcus Walker,M,2022-05-27,Tacoma
20033,Carlos,Turner,Carlos Turner,M,2022-12-09,Santa Monica
20034,Wyatt,Turner,Wyatt Turner,M,2020-11-15,Vancouver
20035,Cesar,Fernandez,Cesar Fernandez,M,2020-12-26,Cliffside
20036,Kate,Tang,Kate Tang,F,2022-01-16,Colma
20037,Alyssa,Sanchez,Alyssa Sanchez,F,2022-01-27,Lincoln Acres
20038,Taylor,Price,Taylor Price,F,2021-12-31,Oakland
20039,Stephanie,Evans,Stephanie Evans,F,2022-01-18,Sedro Woolley
20040,Victoria,Rivera,Victoria Rivera,F,2022-05-11,Mill Valley
20041,Joe,Alvarez,Joe Alvarez,M,2022-04-24,Morangis
20042,Brad,Deng,Brad Deng,M,2019-12-31,Liverpool
20043,Brent,Zheng,Brent Zheng,M,2022-12-25,Ingolstadt
20044,Jillian,Rana,Jillian Rana,F,2022-06-11,Chatou
20045,Andres,Shen,Andres Shen,M,2022-04-03,Roissy en Brie
20046,Peter,She,Peter She,M,2022-05-29,Saint Ouen
20047,Ronnie,Huang,Ronnie Huang,M,2022-05-29,Suresnes
20048,Virginia,Srini,Virginia Srini,F,2020-02-02,Birmingham
20049,Colleen,Chavez,Colleen Chavez,F,2020-02-05,Warrington
20050,Adriana,Prasad,Adriana Prasad,F,2022-02-01,Courbevoie
20051,Linda,Dominguez,Linda Dominguez,F,2021-02-13,Berlin
20052,Theodore,Ruiz,Theodore Ruiz,M,2020-03-13,Bracknell
20053,Jessie,Yang,Jessie Yang,M,2022-06-25,Bury
20054,Clarence,Nara,Clarence Nara,M,2020-03-13,London
20055,Ruben,Ruiz,Ruben Ruiz,M,2022-06-26,Milton Keynes
20056,Johnny,She,Johnny She,M,2022-11-21,Berlin
20057,Ramon,Zhou,Ramon Zhou,M,2022-09-10,Orleans
20058,Roger,Liu,Roger Liu,M,2022-05-31,High Wycombe
20059,Madison,Washington,Madison Washington,F,2022-07-15,Bobigny
20060,Kayla,Jackson,Kayla Jackson,F,2020-03-21,Runcorn
20061,Sharon,Nath,Sharon Nath,F,2022-07-24,Paris
20062,Russell,Carson,Russell Carson,M,2021-01-29,Stuttgart
20063,Kristy,Ortega,Kristy Ortega,F,2022-12-09,Paris
20064,Whitney,Prasad,Whitney Prasad,F,2022-06-18,Berlin
20065,Grant,Lal,Grant Lal,M,2022-12-19,Kassel
20066,Marcus,White,Marcus White,M,2022-05-09,Lynnwood
20067,Destiny,Thompson,Destiny Thompson,F,2022-05-21,Redwood City
20068,Alexandria,Peterson,Alexandria Peterson,F,2022-05-27,Novato
20069,Jessica,Smith,Jessica Smith,F,2022-10-01,Santa Monica
20070,Richard,Morris,Richard Morris,M,2022-07-22,Vancouver
20071,Sean,Campbell,Sean Campbell,M,2022-03-03,Burien
20072,Kaitlyn,Martinez,Kaitlyn Martinez,F,2022-05-13,Everett
20073,Melissa,Cooper,Melissa Cooper,F,2022-05-08,Port Orchard
20074,Preston,Madan,Preston Madan,M,2022-10-16,Concord
20075,Aaron,Allen,Aaron Allen,M,2020-12-02,Sooke
20076,Beth,Vazquez,Beth Vazquez,F,2022-11-21,Burbank
20077,Aidan,Coleman,Aidan Coleman,M,2022-11-01,Coronado
20078,Jose,Lee,Jose Lee,M,2022-11-21,Oregon City
20079,Alexandra,Taylor,Alexandra Taylor,F,2022-11-19,Beaverton
20080,Maria,Stewart,Maria Stewart,F,2022-11-02,Burien
20081,Jerry,Xie,Jerry Xie,M,2022-10-15,Burien
20082,Caroline,Henderson,Caroline Henderson,F,2022-07-20,Oak Bay
20083,Terry,Kumar,Terry Kumar,M,2022-11-04,Beverly Hills
20084,Alex,Stewart,Alex Stewart,M,2022-05-23,Victoria
20085,Jessica,Moore,Jessica Moore,F,2022-06-18,Metchosin
20086,Jeremiah,Hayes,Jeremiah Hayes,M,2022-03-18,Oak Bay
20087,Seth,Gray,Seth Gray,M,2022-06-14,Royal Oak
20088,Jose,Lewis,Jose Lewis,M,2022-06-07,Issaquah
20089,Luis,Powell,Luis Powell,M,2022-07-17,Renton
20090,Blake,Edwards,Blake Edwards,M,2022-11-28,Concord
20091,Andrea,Parker,Andrea Parker,F,2022-11-21,Coronado
20092,Ethan,Sharma,Ethan Sharma,M,2022-05-26,Torrance
20093,Megan,Clark,Megan Clark,F,2022-05-04,Torrance
20094,Lindsey,Chande,Lindsey Chande,F,2022-08-07,Beverly Hills
20095,Ana,Flores,Ana Flores,F,2022-09-06,Los Angeles
20096,Jonathan,Lal,Jonathan Lal,M,2022-07-20,Shawnee
20097,Brittany,Griffin,Brittany Griffin,F,2022-05-03,Mill Valley
20098,Alexis,Lewis,Alexis Lewis,F,2022-10-19,El Cajon
20099,Devon,Xie,Devon Xie,M,2022-09-01,Burlingame
20100,Jesse,Watson,Jesse Watson,M,2022-12-19,Long Beach
20101,Devin,Hayes,Devin Hayes,M,2022-11-13,Oregon City
20102,Arianna,Jenkins,Arianna Jenkins,F,2022-09-14,Renton
20103,William,Robinson,William Robinson,M,2022-05-04,Langford
20104,Louis,Xu,Louis Xu,M,2022-02-12,Cliffside
20105,Alexis,Taylor,Alexis Taylor,F,2022-08-20,La Jolla
20106,Amber,Hall,Amber Hall,F,2022-04-30,Metchosin
20107,Danielle,Morris,Danielle Morris,F,2022-07-24,Renton
20108,Glenn,Gao,Glenn Gao,M,2022-05-03,Burien
20109,Katelyn,Stewart,Katelyn Stewart,F,2022-05-17,Newport Beach
20110,Austin,Perry,Austin Perry,M,2022-05-30,Woodland Hills
20111,Brittney,Zhu,Brittney Zhu,F,2022-06-03,Burbank
20112,Shelby,James,Shelby James,F,2022-10-20,Torrance
20113,Christina,Murphy,Christina Murphy,F,2022-10-27,Port Orchard
20114,Joseph,Thompson,Joseph Thompson,M,2022-05-31,Renton
20115,Megan,Jones,Megan Jones,F,2022-03-03,Lemon Grove
20116,Hannah,Bryant,Hannah Bryant,F,2022-03-04,Chula Vista
20117,Brandon,Jenkins,Brandon Jenkins,M,2022-03-26,Portland
20118,Jacqueline,Henderson,Jacqueline Henderson,F,2022-06-21,Spring Valley
20119,Carlos,Hernandez,Carlos Hernandez,M,2022-10-04,Edmonds
20120,Fernando,Hughes,Fernando Hughes,M,2022-04-09,Renton
20121,Dylan,Butler,Dylan Butler,M,2022-03-18,Salem
20122,Jeremy,Bailey,Jeremy Bailey,M,2022-11-12,Downey
20123,Aaron,Gonzalez,Aaron Gonzalez,M,2022-10-10,Grossmont
20124,Natalie,Coleman,Natalie Coleman,F,2022-06-08,Redwood City
20125,Natalie,Clark,Natalie Clark,F,2022-05-29,Kirkland
20126,Seth,Carter,Seth Carter,M,2023-01-09,Santa Cruz
20127,Carlos,Sanders,Carlos Sanders,M,2022-04-12,Corvallis
20128,Ian,Miller,Ian Miller,M,2022-07-11,Woodburn
20129,Nicole,Stewart,Nicole Stewart,F,2022-04-04,Beaverton
20130,Jordan,Nelson,Jordan Nelson,M,2022-01-31,Haney
20131,Carolyn,Gutierrez,Carolyn Gutierrez,F,2022-12-26,Paris La Defense
20132,Jenny,Shen,Jenny Shen,F,2022-06-10,Berlin
20133,Jorge,Li,Jorge Li,M,2022-07-04,London
20134,Franklin,Zhao,Franklin Zhao,M,2023-01-26,Milton Keynes
20135,Grace,Price,Grace Price,F,2022-07-01,Ingolstadt
20136,Bonnie,Kennedy,Bonnie Kennedy,F,2023-01-04,York
20137,Jarrod,Fernandez,Jarrod Fernandez,M,2022-12-06,Salzgitter
20138,Kendra,Moreno,Kendra Moreno,F,2022-02-06,Dresden
20139,Connor,Wright,Connor Wright,M,2022-05-04,Santa Monica
20140,Joe,Navarro,Joe Navarro,M,2022-05-04,Essen
20141,Angelica,Flores,Angelica Flores,F,2022-11-08,Dunkerque
20142,Lydia,Lopez,Lydia Lopez,F,2022-01-31,Colombes
20143,Jimmy,Suarez,Jimmy Suarez,M,2022-07-28,Dresden
20144,Roger,Lin,Roger Lin,M,2022-12-29,Poing
20145,Fernando,Lee,Fernando Lee,M,2022-07-12,Chatou
20146,Mackenzie,Hall,Mackenzie Hall,F,2022-02-15,Villeneuve-d'Ascq
20147,Tabitha,Ramos,Tabitha Ramos,F,2022-06-19,Berkshire
20148,Terry,Nath,Terry Nath,M,2022-03-16,Roubaix
20149,Heidi,Arun,Heidi Arun,F,2020-03-27,Basingstoke Hants
20150,Gary,Rubio,Gary Rubio,M,2020-04-27,York
20151,Jamie,Guo,Jamie Guo,F,2020-10-01,Cranbourne
20152,Rafael,She,Rafael She,M,2020-10-13,Warrnambool
20153,Diane,Sanz,Diane Sanz,F,2022-07-30,Geelong
20154,Raul,Luo,Raul Luo,M,2020-10-04,Matraville
20155,Jay,Fernandez,Jay Fernandez,M,2022-06-29,Lavender Bay
20156,Jay,Madan,Jay Madan,M,2020-10-22,Sunbury
20157,Riley,Reed,Riley Reed,F,2020-10-07,Coffs Harbour
20158,Rodney,Blanco,Rodney Blanco,M,2020-10-01,Melbourne
20159,Ernest,Zhu,Ernest Zhu,M,2020-10-13,Matraville
20160,George,Garcia,George Garcia,M,2020-09-29,Bendigo
20161,Albert,Sanz,Albert Sanz,M,2022-06-26,Orly
20162,Kelsey,Nath,Kelsey Nath,F,2021-02-12,Bottrop
20163,Krystal,Zhang,Krystal Zhang,F,2021-03-29,Frankfurt am Main
20164,Carol Ann,Rockne,Carol Ann Rockne,M,2020-04-26,Lancaster
20165,Kristina,Mehta,Kristina Mehta,F,2020-04-04,Reading
20166,Monique,Gutierrez,Monique Gutierrez,F,2021-03-13,Frankfurt
20167,Joe,Serrano,Joe Serrano,M,2020-05-07,London
20168,Jessie,Serrano,Jessie Serrano,F,2022-12-31,Berlin
20169,Garrett,Gray,Garrett Gray,M,2023-01-25,Saarlouis
20170,Jerome,Martin,Jerome Martin,M,2020-05-14,Oxon
20171,Bailey,King,Bailey King,F,2021-03-17,Kassel
20172,Kelli,Gao,Kelli Gao,F,2020-05-20,Oxford
20173,Dennis,Zhao,Dennis Zhao,M,2020-06-20,London
20174,Douglas,Gonzalez,Douglas Gonzalez,M,2022-10-16,Berlin
20175,Alisha,Lu,Alisha Lu,F,2022-07-09,Orleans
20176,Antonio,Alexander,Antonio Alexander,M,2022-10-01,Darmstadt
20177,Kelvin,Li,Kelvin Li,M,2022-06-11,Courbevoie
20178,Deborah,Anand,Deborah Anand,F,2022-03-21,Orleans
20179,Denise,Patel,Denise Patel,F,2022-06-01,Warrington
20180,Amanda,Sanders,Amanda Sanders,F,2022-01-01,Lemon Grove
20181,Catherine,Brooks,Catherine Brooks,F,2022-01-10,National City
20182,Isabelle,Price,Isabelle Price,F,2020-12-04,Westminster
20183,Sophia,Allen,Sophia Allen,F,2022-01-29,Lebanon
20184,Jessica,Richardson,Jessica Richardson,F,2022-04-26,Beaverton
20185,Xavier,Cooper,Xavier Cooper,M,2022-09-16,El Cajon
20186,Connor,Li,Connor Li,M,2021-01-01,Shawnee
20187,Robert,King,Robert King,M,2022-06-16,Spring Valley
20188,Kimberly,Watson,Kimberly Watson,F,2021-01-16,Langford
20189,Grace,Hall,Grace Hall,F,2022-09-15,Sooke
20190,Angela,Reed,Angela Reed,F,2022-06-20,Olympia
20191,Chad,Rai,Chad Rai,M,2022-06-28,Berkeley
20192,Amber,Campbell,Amber Campbell,F,2022-06-14,Berkeley
20193,Alyssa,Gray,Alyssa Gray,F,2022-06-10,Mill Valley
20194,Connor,Campbell,Connor Campbell,M,2022-06-23,San Diego
20195,Blake,Wilson,Blake Wilson,M,2022-06-02,Edmonds
20196,Cameron,Perry,Cameron Perry,M,2022-06-27,Oregon City
20197,Olivia,Johnson,Olivia Johnson,F,2022-06-23,Lake Oswego
20198,Sierra,Evans,Sierra Evans,F,2022-06-13,Novato
20199,Hailey,Cook,Hailey Cook,F,2022-02-20,Newport Beach
20200,Noah,Gonzales,Noah Gonzales,M,2022-01-28,Sedro Woolley
20201,Chloe,Harris,Chloe Harris,F,2023-01-28,Lemon Grove
20202,Alexandra,Jones,Alexandra Jones,F,2022-12-08,Haney
20203,Roy,Blanco,Roy Blanco,M,2022-09-22,Beaverton
20204,Renee,Carlson,Renee Carlson,F,2022-01-30,Berkeley
20205,Bryce,Cox,Bryce Cox,M,2022-06-12,Beaverton
20206,Olivia,Murphy,Olivia Murphy,F,2021-01-05,Langley
20207,Angel,Bailey,Angel Bailey,M,2022-06-12,La Jolla
20208,Austin,Hayes,Austin Hayes,M,2020-12-31,Langford
20209,Andrea,Turner,Andrea Turner,F,2021-01-18,Langley
20210,Stephanie,Powell,Stephanie Powell,F,2022-02-17,Oregon City
20211,Scott,Rodgers,Scott Rodgers,M,2020-10-16,East Brisbane
20212,Krista,Alonso,Krista Alonso,F,2022-05-20,Sydney
20213,Gina,Dominguez,Gina Dominguez,F,2020-10-02,Coffs Harbour
20214,Trisha,Liu,Trisha Liu,F,2020-10-13,Hervey Bay
20215,Ioannis,Xylaras,Ioannis Xylaras,F,2020-10-21,Goulburn
20216,Shawn,Chander,Shawn Chander,M,2020-10-23,Findon
20217,Valerie,Wang,Valerie Wang,F,2020-10-10,Brisbane
20218,Drew,Xie,Drew Xie,M,2022-04-24,East Brisbane
20219,Colleen,Harrison,Colleen Harrison,F,2020-10-18,Caloundra
20220,Wendy,Carlson,Wendy Carlson,F,2020-10-27,Caloundra
20221,Kaylee,Sanders,Kaylee Sanders,F,2020-10-18,Melton
20222,Melissa,Morgan,Melissa Morgan,F,2022-06-07,Coffs Harbour
20223,Terrance,Malhotra,Terrance Malhotra,M,2022-11-05,Rockhampton
20224,Lawrence,Gill,Lawrence Gill,M,2022-10-03,Lavender Bay
20225,Sharon,Rai,Sharon Rai,F,2020-10-18,Wollongong
20226,Valerie,She,Valerie She,F,2020-10-11,Findon
20227,Louis,Zhang,Louis Zhang,M,2020-10-21,Silverwater
20228,Raymond,Arthur,Raymond Arthur,M,2020-10-28,Seaford
20229,Austin,Walker,Austin Walker,M,2022-08-19,Cranbourne
20230,Gary,Munoz,Gary Munoz,M,2022-06-13,Wollongong
20231,Kelvin,Zhou,Kelvin Zhou,M,2022-05-23,Bendigo
20232,Franklin,Chande,Franklin Chande,M,2022-06-13,Hobart
20233,Jenny,Raje,Jenny Raje,F,2022-05-03,Springwood
20234,Gerald,Mehta,Gerald Mehta,M,2022-02-23,North Sydney
20235,Kenneth,Deng,Kenneth Deng,M,2022-12-13,Coffs Harbour
20236,Cesar,Chandra,Cesar Chandra,M,2020-10-27,Cranbourne
20237,Hunter,Yang,Hunter Yang,M,2022-02-01,Hervey Bay
20238,Anna,Watson,Anna Watson,F,2020-10-21,Brisbane
20239,Jill,Ortega,Jill Ortega,F,2020-10-23,Coffs Harbour
20240,Beth,Rubio,Beth Rubio,F,2022-10-16,Perth
20241,Cesar,Mehta,Cesar Mehta,M,2020-10-13,Milsons Point
20242,Christopher,Thomas,Christopher Thomas,M,2020-10-09,Sydney
20243,Tamara,Ye,Tamara Ye,F,2022-05-22,Cranbourne
20244,Dawn,Raji,Dawn Raji,F,2020-10-18,East Brisbane
20245,Darren,Malhotra,Darren Malhotra,M,2020-10-01,Geelong
20246,Mindy,Xu,Mindy Xu,F,2020-09-30,Hervey Bay
20247,Kristina,Lopez,Kristina Lopez,F,2020-10-05,Hobart
20248,Gina,Suarez,Gina Suarez,F,2022-12-26,Melbourne
20249,Tasha,Kumar,Tasha Kumar,F,2020-10-16,St. Leonards
20250,Charles,Garcia,Charles Garcia,M,2022-04-18,Gold Coast
20251,Luis,Li,Luis Li,M,2022-04-22,Rockhampton
20252,Darrell,Raje,Darrell Raje,M,2022-09-01,Lavender Bay
20253,Veronica,Kapoor,Veronica Kapoor,F,2020-09-30,Cloverdale
20254,Dana,Gutierrez,Dana Gutierrez,F,2022-09-16,North Sydney
20255,Stephanie,Russell,Stephanie Russell,F,2022-02-10,Sydney
20256,Javier,Serrano,Javier Serrano,M,2020-11-10,Melton
20257,Roy,Carlson,Roy Carlson,M,2023-01-24,Warrnambool
20258,Katelyn,Ward,Katelyn Ward,F,2020-11-22,Brisbane
20259,Jenny,Andersen,Jenny Andersen,F,2020-11-01,Sunbury
20260,Ethan,Martinez,Ethan Martinez,M,2020-11-10,Caloundra
20261,Mariah,Rivera,Mariah Rivera,F,2020-11-13,Gold Coast
20262,Brett,Prasad,Brett Prasad,M,2022-07-01,Seaford
20263,Steve,Zhou,Steve Zhou,M,2022-11-26,Springwood
20264,Jay,Carlson,Jay Carlson,M,2020-11-23,Cloverdale
20265,Clarence,Guo,Clarence Guo,M,2022-03-13,Hervey Bay
20266,Summer,Gonzalez,Summer Gonzalez,F,2022-04-20,Hobart
20267,Monica,Garcia,Monica Garcia,F,2022-08-05,Malabar
20268,Jorge,He,Jorge He,M,2022-10-23,Melton
20269,Hunter,Foster,Hunter Foster,M,2022-10-28,Bendigo
20270,Kevin,Phillips,Kevin Phillips,M,2022-04-22,Imperial Beach
20271,Barry,Fernandez,Barry Fernandez,M,2022-07-17,Berkeley
20272,Seth,James,Seth James,M,2022-09-24,Bellingham
20273,Katherine,Martin,Katherine Martin,F,2022-09-28,Victoria
20274,Brent,Wang,Brent Wang,M,2022-08-02,Ballard
20275,Angela,Kelly,Angela Kelly,F,2023-01-13,Lake Oswego
20276,Haley,Sanchez,Haley Sanchez,F,2023-01-05,Seattle
20277,Mary,Hall,Mary Hall,F,2022-05-03,Melton
20278,Alisha,Oliver,Alisha Oliver,F,2022-03-03,Concord
20279,Trevor,Henderson,Trevor Henderson,M,2022-03-16,Grossmont
20280,Joshua,Harris,Joshua Harris,M,2022-03-16,Metchosin
20281,Karl,Xie,Karl Xie,M,2022-06-18,Ballard
20282,Trisha,Xu,Trisha Xu,F,2022-07-05,North Ryde
20283,Katie,Shen,Katie Shen,F,2020-11-06,Rhodes
20284,Deanna,Ashe,Deanna Ashe,F,2020-11-11,Rhodes
20285,Aaron,Alexander,Aaron Alexander,M,2022-12-13,Kirkland
20286,Stacey,Wu,Stacey Wu,F,2022-04-24,Bellflower
20287,Destiny,Simmons,Destiny Simmons,F,2022-09-11,Chula Vista
20288,Jeremiah,Edwards,Jeremiah Edwards,M,2022-11-09,Imperial Beach
20289,Jada,Richardson,Jada Richardson,F,2022-08-22,Mill Valley
20290,Austin,Simmons,Austin Simmons,M,2022-04-09,Santa Monica
20291,Alexis,Walker,Alexis Walker,F,2022-06-23,San Carlos
20292,Katherine,Ross,Katherine Ross,F,2022-10-30,Daly City
20293,Rachel,Jackson,Rachel Jackson,F,2022-09-15,Mill Valley
20294,Julia,Davis,Julia Davis,F,2022-09-13,Woodland Hills
20295,Christopher,Brown,Christopher Brown,M,2022-06-13,Tacoma
20296,Morgan,Diaz,Morgan Diaz,F,2022-05-30,Burlingame
20297,Valerie,Wu,Valerie Wu,F,2022-03-12,Berkeley
20298,Edgar,Arun,Edgar Arun,M,2023-01-26,Burbank
20299,Megan,Cook,Megan Cook,F,2022-04-13,N. Vancouver
20300,Xavier,Garcia,Xavier Garcia,M,2022-09-25,Vancouver
20301,Gloria,Bradley,Gloria Bradley,F,2022-05-23,Bellingham
20302,Tasha,Andersen,Tasha Andersen,F,2022-03-24,Burlingame
20303,Bryce,Morgan,Bryce Morgan,M,2022-03-24,Colma
20304,Jesse,Edwards,Jesse Edwards,M,2022-06-19,Walla Walla
20305,Caleb,Ross,Caleb Ross,M,2022-10-06,Bellflower
20306,Mary,Baker,Mary Baker,F,2022-05-01,Concord
20307,Natalie,Blue,Natalie Blue,F,2022-06-09,Coronado
20308,Pieter,Uittenbogaard,Pieter Uittenbogaard,F,2022-03-18,Lemon Grove
20309,Cristina,Sharma,Cristina Sharma,F,2023-01-04,Malabar
20310,Timothy,Ramirez,Timothy Ramirez,M,2022-06-19,Long Beach
20311,Cole,Bell,Cole Bell,M,2022-11-17,Los Angeles
20312,Ryan,Lewis,Ryan Lewis,M,2022-05-06,N. Vancouver
20313,Oscar,Bennett,Oscar Bennett,M,2022-12-02,Beaverton
20314,Russell,Deng,Russell Deng,M,2022-11-22,St. Leonards
20315,Devin,Ramirez,Devin Ramirez,M,2022-06-15,Walla Walla
20316,Suzanne,Zhang,Suzanne Zhang,F,2022-02-26,Findon
20317,Alex,Green,Alex Green,M,2022-03-28,Goulburn
20318,Amanda,Turner,Amanda Turner,F,2021-02-03,N. Vancouver
20319,Dylan,Alexander,Dylan Alexander,M,2022-06-14,Burien
20320,Mindy,Nath,Mindy Nath,F,2022-06-07,Bellflower
20321,Colleen,Chen,Colleen Chen,F,2022-06-10,Burbank
20322,Rachel,Wood,Rachel Wood,F,2022-12-25,Marysville
20323,Justin,Coleman,Justin Coleman,M,2022-03-21,Redmond
20324,Ashley,Rodriguez,Ashley Rodriguez,F,2022-03-29,Bellflower
20325,Charles,Williams,Charles Williams,M,2022-10-31,Newport Beach
20326,Paige,Blue,Paige Blue,F,2022-04-28,San Carlos
20327,Sophia,Perez,Sophia Perez,F,2022-05-18,San Carlos
20328,Sierra,Carter,Sierra Carter,F,2022-08-18,San Diego
20329,Jose,Yang,Jose Yang,M,2022-10-23,West Covina
20330,Nathan,Thomas,Nathan Thomas,M,2022-12-31,Shawnee
20331,Jeremy,Cox,Jeremy Cox,M,2022-05-29,Bellingham
20332,Danny,Navarro,Danny Navarro,M,2022-09-11,Bellingham
20333,Abigail,Gonzales,Abigail Gonzales,F,2022-11-15,Edmonds
20334,Jeremiah,Mitchell,Jeremiah Mitchell,M,2022-02-13,Bellflower
20335,Adam,Gonzales,Adam Gonzales,M,2022-09-23,Colma
20336,Ian,Young,Ian Young,M,2022-12-15,Concord
20337,Xavier,Hall,Xavier Hall,M,2022-03-04,La Jolla
20338,Anna,James,Anna James,F,2022-10-21,Lakewood
20339,Kaitlyn,Hughes,Kaitlyn Hughes,F,2022-03-27,Long Beach
20340,Makayla,Kelly,Makayla Kelly,F,2022-03-31,National City
20341,Tyler,Smith,Tyler Smith,M,2022-07-28,Langley
20342,Aimee,Lu,Aimee Lu,F,2022-10-07,Bremerton
20343,Sierra,Hill,Sierra Hill,F,2022-02-06,Kirkland
20344,Ashlee,Anand,Ashlee Anand,F,2022-03-08,Beverly Hills
20345,Regina,Martinez,Regina Martinez,F,2022-04-12,Beverly Hills
20346,Angelica,Washington,Angelica Washington,F,2022-04-20,San Diego
20347,Savannah,Roberts,Savannah Roberts,F,2022-04-20,San Gabriel
20348,Chloe,Evans,Chloe Evans,F,2022-04-08,Spring Valley
20349,Nicole,Harris,Nicole Harris,F,2022-07-04,Novato
20350,Isabella,Campbell,Isabella Campbell,F,2021-02-27,Oak Bay
20351,Maria,Gonzalez,Maria Gonzalez,F,2022-09-20,Bellflower
20352,Melissa,Foster,Melissa Foster,F,2022-04-16,Beaverton
20353,Allison,Phillips,Allison Phillips,F,2022-04-19,La Jolla
20354,Austin,Williams,Austin Williams,M,2022-05-27,Burnaby
20355,Melanie,Gray,Melanie Gray,F,2022-10-02,Salem
20356,Louis,Lu,Louis Lu,M,2022-12-15,Beaverton
20357,Julian,Price,Julian Price,F,2022-06-20,Marysville
20358,Brian,Murphy,Brian Murphy,M,2022-05-03,Walla Walla
20359,Rachel,Blue,Rachel Blue,F,2022-06-07,Bellflower
20360,Brianna,Russell,Brianna Russell,F,2022-08-22,Imperial Beach
20361,Jonathon,Moreno,Jonathon Moreno,M,2022-02-14,Burien
20362,Seth,Gonzalez,Seth Gonzalez,M,2022-11-11,Walla Walla
20363,Alexander,Brown,Alexander Brown,M,2022-11-11,Daly City
20364,Anna,Jackson,Anna Jackson,F,2022-12-21,West Covina
20365,Isaac,Scott,Isaac Scott,M,2023-01-26,Bellingham
20366,Marcus,Powell,Marcus Powell,M,2022-02-24,Grossmont
20367,Jessica,Anderson,Jessica Anderson,F,2022-11-30,Lakewood
20368,Thomas,Jackson,Thomas Jackson,M,2022-05-06,Spring Valley
20369,Trevor,Barnes,Trevor Barnes,M,2022-05-08,Corvallis
20370,Blake,Young,Blake Young,M,2022-05-08,Issaquah
20371,Grace,Bryant,Grace Bryant,F,2022-06-15,San Carlos
20372,Kaitlyn,Edwards,Kaitlyn Edwards,F,2022-06-12,Lake Oswego
20373,Morgan,Williams,Morgan Williams,F,2021-03-28,Langley
20374,Fernando,Adams,Fernando Adams,M,2022-05-31,Fremont
20375,Olivia,Perry,Olivia Perry,F,2021-04-09,Westminster
20376,Destiny,Lewis,Destiny Lewis,F,2022-04-26,Concord
